particle_id,frame_num,particle_num,time_stamp_s,ecd_um,area_pixels,perimeter,circularity,intensity_mean,intensity_std,intensity_min,intensity_max,max_feret_diam_um,aspect_ratio,x_left,x_right,y_top,y_bottom,edge_particle,experiment,step,type
3768,186,2,20.201,12.875,167,53.87,0.85,471.16,233.74,85,797,14.625,0.75,782,798,233,246,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
3775,188,3,20.42,22.125,360,71.7,0.94,257.14,275.92,0,796,21.375,1,299,319,620,640,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
3814,194,5,21.075,33.375,696,99.84,0.94,203.04,269.48,0,797,33.125,0.98,205,234,733,761,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
3835,199,4,21.621,24.625,424,81.01,0.9,281.8,283.74,5,797,23.875,0.95,1174,1197,532,554,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
3850,202,2,21.948,27.625,512,85.94,0.93,213.18,261.51,0,797,26.875,1,806,830,445,469,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
3903,211,3,22.931,31.125,616,94.43,0.93,244.24,263.38,17,797,30.625,0.96,1097,1124,955,982,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
3918,214,5,23.259,82.875,3425,226.31,0.92,97.14,208.75,0,797,82.625,0.99,308,373,837,902,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
3921,216,2,23.477,25.625,454,86.18,0.88,291.44,277.48,22,796,26.875,0.9,146,169,998,1021,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
3927,218,3,23.695,41.875,1021,120.57,0.94,152.09,242.77,0,797,40.625,0.99,643,678,430,465,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4010,233,6,25.333,25.625,454,84.25,0.9,240.71,273.78,0,797,24.625,0.99,461,484,923,947,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4047,242,1,26.316,11.375,141,53.46,0.79,653.2,135.08,291,797,12.875,0.76,570,582,174,188,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4057,247,1,26.862,33.125,689,99.91,0.93,201.63,262.15,0,797,32.375,0.98,1022,1051,346,375,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4124,264,4,28.719,43.625,1091,124.57,0.94,147.24,238.18,0,794,42.375,0.99,682,718,493,529,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4182,278,4,30.247,21.125,335,71.53,0.91,297.95,283.54,0,797,21.375,0.95,844,864,951,971,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4234,290,2,31.558,23.625,396,79.25,0.89,263.82,278.56,0,797,22.875,0.96,1004,1026,490,512,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4250,294,3,31.994,29.875,576,92.43,0.92,234.5,276.65,0,795,29.375,0.97,43,70,264,290,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4315,312,2,33.96,22.625,372,74.94,0.91,276.92,280.41,1,797,22.125,0.97,1021,1042,305,326,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4342,319,3,34.724,20.125,310,67.7,0.92,260.13,274.5,0,794,19.375,0.99,581,600,701,720,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4357,322,2,35.052,10.625,130,44.21,0.91,432.55,264.55,57,796,10.625,0.92,124,136,562,574,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4366,324,2,35.27,38.375,881,112.33,0.94,186.06,262.49,0,797,37.625,0.98,27,60,399,431,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4408,337,1,36.69,15.375,213,55.46,0.93,366.99,265.82,49,795,15.125,0.92,1005,1020,46,62,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4481,351,1,38.219,17.375,251,60.87,0.92,333.89,280.55,6,795,17.125,0.96,1007,1024,606,623,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4487,353,2,38.437,36.625,813,109.74,0.92,171.07,252.09,0,796,35.625,0.99,441,473,299,330,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4488,353,3,38.437,29.625,569,90.43,0.94,207.16,265.76,0,797,28.375,0.99,248,274,371,397,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4503,357,2,38.874,35.875,786,107.25,0.93,203.79,256.57,0,797,35.625,0.97,998,1028,76,107,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4516,359,4,39.092,28.375,528,88.25,0.92,235.51,272.97,0,797,27.625,0.95,1096,1122,426,451,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4518,360,1,39.202,37.375,840,110.91,0.93,212.08,268.31,0,795,37.125,0.96,1043,1075,102,134,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4551,369,5,40.184,25.125,437,79.6,0.93,238.63,274.78,0,793,23.875,0.99,884,907,626,649,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4560,373,2,40.621,18.625,274,62.28,0.94,277.88,274.07,0,797,17.375,0.98,606,624,466,483,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4604,386,4,42.041,26.625,481,83.6,0.93,220.49,270.44,0,796,25.625,0.99,467,491,723,747,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4605,386,5,42.041,24.125,413,77.36,0.93,268.45,281.68,0,796,23.375,0.97,1034,1056,741,763,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4616,389,1,42.368,33.375,695,99.84,0.94,246.82,253.02,32,797,32.875,0.97,1199,1228,68,96,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4698,408,4,44.443,23.875,406,79.6,0.9,262.07,278.46,0,797,23.875,0.95,428,450,949,971,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4802,433,1,47.173,10.625,129,43.56,0.92,415.91,259.67,56,792,10.625,0.94,355,366,170,182,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4807,434,1,47.282,10.875,133,48.28,0.85,452.95,247.32,86,797,11.875,0.87,1206,1219,163,175,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4912,458,3,49.903,39.875,936,118.81,0.91,168.81,253.28,0,796,38.625,0.99,470,504,139,173,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4917,459,4,50.012,38.375,878,153.78,0.68,262.97,304.58,0,804,44.125,0.83,1217,1254,305,336,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4918,459,5,50.012,17.625,254,60.28,0.94,309.61,278.49,10,796,16.875,0.99,869,886,453,470,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4919,460,1,50.121,24.125,413,76.77,0.94,264.85,272.69,0,797,23.375,0.95,828,850,46,68,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
4924,462,1,50.34,19.875,301,66.28,0.93,321.35,276.11,29,796,19.375,0.93,40,59,95,113,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5004,481,1,52.414,24.625,424,80.01,0.91,275.11,280.59,0,797,24.875,0.95,1031,1054,174,196,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5009,482,3,52.524,26.625,484,83.6,0.93,243.09,277.52,0,797,25.625,0.98,1018,1042,644,668,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5011,482,5,52.524,22.875,380,73.94,0.93,270.43,281.82,0,797,22.125,0.97,945,966,753,774,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5068,497,3,54.162,24.625,422,77.94,0.93,254.13,278.72,0,796,23.375,0.98,218,240,752,774,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5077,498,6,54.271,16.875,240,60.53,0.91,319.86,277.66,0,797,16.375,0.98,529,546,914,931,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5094,501,5,54.598,30.875,606,108.91,0.8,254.08,285.69,0,810,33.125,0.9,108,136,906,933,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5122,509,3,55.472,14.625,198,55.04,0.91,368.32,276.33,31,794,15.125,0.9,92,108,574,588,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5147,515,5,56.127,24.875,430,77.94,0.94,244.41,273.73,0,797,23.875,0.98,671,693,941,963,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5339,562,5,61.26,18.125,266,62.7,0.92,314.42,274.59,11,797,18.125,0.94,264,281,944,962,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5367,570,2,62.133,11.375,140,46.21,0.91,434.78,263.15,53,796,11.125,0.91,1062,1075,562,574,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5381,575,2,62.679,16.375,230,58.87,0.91,377.19,279.73,35,797,16.625,0.92,1211,1228,646,662,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5382,576,1,62.788,32.375,661,97.91,0.93,219.02,274.98,0,797,32.375,0.97,55,84,633,661,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5443,592,4,64.535,21.125,336,69.7,0.93,324.22,277.02,27,797,21.375,0.92,1119,1139,920,939,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5490,603,3,65.737,16.375,230,58.04,0.93,310.77,277.17,0,797,15.625,0.99,740,756,652,668,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5526,611,3,66.61,33.125,687,129.3,0.72,268.11,291.46,0,800,38.625,0.87,1225,1258,775,802,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5579,623,3,67.921,13.125,171,50.63,0.92,357.25,272.4,29,793,12.375,0.98,564,578,631,645,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5635,642,2,69.995,14.375,191,59.18,0.83,390.66,271.98,25,796,14.125,0.96,983,999,241,256,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5686,655,2,71.415,21.125,334,69.94,0.93,274.86,279.11,0,797,20.375,0.99,310,330,362,382,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5690,656,2,71.524,29.375,560,90.84,0.92,213.47,266.86,0,796,28.375,0.99,237,263,270,296,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5726,666,1,72.616,17.125,244,60.46,0.92,344.84,278.19,27,797,16.875,0.95,1011,1028,136,152,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5728,666,3,72.616,15.125,208,55.87,0.92,375.67,275.8,32,795,15.125,0.9,1166,1182,622,637,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5784,680,2,74.145,22.125,358,71.7,0.94,249.46,271.63,0,797,21.375,0.99,464,484,369,389,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5802,685,2,74.691,24.375,416,78.6,0.92,265.13,279.13,4,796,23.125,0.99,69,92,280,302,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5815,687,7,74.909,15.375,213,56.46,0.92,362.54,282.09,24,795,15.125,0.91,118,134,567,582,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5818,688,2,75.018,15.625,214,59.04,0.88,379.14,281.93,18,797,16.625,0.89,1009,1025,166,181,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5828,689,3,75.128,17.125,244,60.04,0.92,312.78,276.47,0,795,16.625,0.97,813,829,361,378,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5883,699,3,76.22,21.125,335,69.94,0.93,259.54,272.25,0,797,19.875,0.99,710,730,495,515,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
5909,706,3,76.984,18.125,264,61.46,0.94,349.61,274.27,45,797,17.875,0.94,1070,1087,83,100,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6003,725,1,79.059,34.875,744,103.91,0.93,240.17,273.88,7,797,35.375,0.94,1194,1224,130,160,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6046,739,1,80.588,14.375,190,53.46,0.91,354.17,278.97,30,797,13.375,0.98,182,197,432,447,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6126,756,8,82.444,15.125,204,56.28,0.9,398.59,272.25,40,796,14.875,0.91,1224,1240,785,800,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6164,766,3,83.536,15.375,210,54.63,0.94,310.25,272.39,2,784,14.625,0.99,465,480,701,716,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6201,778,2,84.846,36.375,800,108.5,0.92,180.85,253.61,0,797,35.375,0.98,672,703,198,229,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6283,802,1,87.467,31.375,625,93.84,0.94,201.54,262.73,0,794,30.125,0.98,684,711,157,184,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6345,818,3,89.214,29.125,551,87.6,0.95,217.38,265.79,0,797,28.125,0.99,543,568,951,976,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6356,821,6,89.542,23.625,400,77.36,0.92,252.38,277.06,0,797,23.125,0.97,833,855,823,845,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6387,827,1,90.197,10.625,129,46.21,0.87,434.12,245.97,91,797,10.875,0.92,832,843,11,23,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6433,836,1,91.18,50.375,1406,142.54,0.93,133.06,228.85,0,797,49.125,0.99,755,797,343,385,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6453,839,3,91.507,28.875,544,89.25,0.93,219.51,272.87,0,797,27.625,0.99,228,254,307,333,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6546,859,3,93.691,26.625,479,84.18,0.92,235.42,272.67,0,797,25.875,0.98,916,940,344,368,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6556,862,3,94.019,66.375,2271,182.92,0.92,100.49,206.82,0,797,64.375,1,489,542,523,576,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6564,864,1,94.237,19.875,306,66.28,0.94,282.91,274.63,8,796,18.875,0.98,552,570,209,228,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6567,864,4,94.237,15.625,216,57.28,0.91,343.21,277.59,27,796,15.625,0.92,109,126,629,644,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6574,868,3,94.674,17.875,262,64.36,0.89,350.42,279.3,24,795,17.875,0.94,1150,1168,266,283,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6576,869,1,94.783,14.125,189,52.38,0.93,351.88,274.24,22,797,14.125,0.95,705,719,147,161,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6601,871,10,95.002,14.625,195,54.04,0.92,388.11,272.91,45,797,14.875,0.91,954,969,975,990,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6649,881,2,96.094,37.125,832,110.08,0.93,171.94,250.38,0,797,36.375,0.99,412,443,133,165,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6683,890,2,97.076,31.125,619,98.5,0.9,221.8,269.49,0,795,30.625,0.98,190,217,80,108,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6844,923,3,100.68,44.375,1123,126.81,0.94,145.61,238.41,0,794,43.125,0.99,244,281,482,519,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6893,933,4,101.772,46.125,1201,131.64,0.93,159.59,247.88,0,797,44.875,0.99,996,1035,408,446,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6941,942,2,102.755,25.375,445,80.18,0.93,232.46,273.67,0,796,24.375,0.99,747,770,583,606,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6973,947,8,103.301,25.375,445,80.6,0.93,238.2,268.04,0,797,24.625,0.97,517,540,959,982,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
6984,951,1,103.738,16.125,224,57.87,0.92,323.7,274.05,20,792,15.125,0.97,609,625,257,273,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7008,957,4,104.393,13.125,169,49.8,0.93,366.53,271.28,31,791,12.375,0.96,829,843,575,588,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7071,970,2,105.812,17.375,250,63.11,0.89,333.55,284.71,16,797,17.125,0.96,851,868,183,200,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7123,982,1,107.123,21.875,351,71.11,0.93,275.56,278.81,2,796,21.375,0.96,184,204,198,218,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7126,983,1,107.232,22.625,372,73.77,0.93,284.34,280.32,9,795,22.125,0.96,15,37,347,367,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7147,986,7,107.559,52.375,1499,146.54,0.94,131.42,231.05,0,796,50.875,0.99,472,515,868,911,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7196,996,2,108.651,13.125,168,51.04,0.9,379.51,265.14,36,796,12.375,0.97,475,489,154,168,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7248,1011,3,110.289,13.875,183,54.53,0.88,354.41,271.76,32,796,13.625,0.97,312,327,779,794,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7277,1018,3,111.054,43.125,1072,126.3,0.92,161.99,251.36,0,797,42.375,0.99,158,195,739,775,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7287,1020,2,111.272,28.375,535,90.01,0.91,259.53,265.38,24,796,28.375,0.96,1103,1129,67,92,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7307,1025,2,111.818,15.375,212,56.04,0.92,346.2,278.43,23,797,14.875,0.97,233,248,224,240,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7311,1026,2,111.927,11.125,137,45.56,0.91,402.23,264.76,45,797,11.375,0.97,399,411,224,236,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7348,1035,3,112.91,42.375,1039,121.98,0.94,161.62,250.63,0,797,41.125,0.99,932,968,558,593,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7379,1043,4,113.784,101.375,4979,864.86,0.29,296.98,228.91,0,797,412.125,0.32,647,810,388,689,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,fiber
7426,1053,1,114.876,12.125,152,47.21,0.93,416.01,266.65,46,797,11.875,0.95,91,104,219,232,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7440,1056,3,115.203,39.375,920,123.23,0.87,182.49,262.73,0,797,40.875,0.97,225,259,827,860,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7453,1060,2,115.64,21.375,341,70.28,0.93,263.42,274.65,0,796,20.625,0.98,668,687,372,392,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7475,1065,3,116.186,41.125,993,119.81,0.93,155.37,245.09,0,795,39.875,0.99,198,233,571,606,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7500,1071,8,116.841,37.875,862,113.98,0.91,185.71,260.28,0,797,37.125,0.97,1081,1114,589,622,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7516,1075,1,117.278,22.125,361,73.11,0.92,287.34,267.69,26,795,22.125,0.95,204,224,8,29,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7527,1077,2,117.496,23.375,392,76.36,0.92,266.09,278.94,0,797,22.875,0.97,986,1008,726,747,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7563,1087,3,118.588,40.375,960,120.05,0.91,151.61,239.41,0,797,39.375,1,706,740,632,667,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7572,1091,1,119.025,29.625,573,91.43,0.93,211.1,267.45,0,797,28.875,0.98,920,946,506,532,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7579,1092,4,119.134,21.875,352,75.18,0.88,266.78,275.28,0,797,21.375,0.97,924,945,472,492,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7604,1099,2,119.899,14.875,202,54.63,0.92,342.46,272.76,16,796,14.125,0.98,666,681,266,281,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7648,1110,5,121.1,31.625,636,98.5,0.91,218.42,271.77,0,796,31.375,0.98,92,120,294,322,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
7680,1119,1,122.083,18.625,274,62.28,0.94,310.31,277.88,19,796,17.625,0.95,436,453,66,84,FALSE,MTB_20190208_PICTS_190208-0002,15 Glycerol Test_5200-3196_190211-110606,air bubble
